date_jst,BTC,GOLD,US10Y,SP500
2022-10-05 09:00:00+09:00,1.018618,0.001839,-0.386403,0.372634
2022-10-06 09:00:00+09:00,0.934143,-0.016843,-0.366742,0.217685
2022-10-07 09:00:00+09:00,0.852857,-0.110371,-0.499762,-0.232396
2022-10-08 09:00:00+09:00,0.991110,-0.108970,-0.495211,-0.230471
2022-10-09 09:00:00+09:00,1.226715,-0.019978,-0.707748,-0.046417
2022-10-10 09:00:00+09:00,1.311433,-0.245771,-0.927851,-0.016416
2022-10-11 09:00:00+09:00,1.029806,-0.235521,-0.968274,-0.047288
2022-10-12 09:00:00+09:00,0.958164,-0.057570,-0.720582,-0.049509
2022-10-13 09:00:00+09:00,0.944479,-0.041640,-0.923689,0.056159
2022-10-14 09:00:00+09:00,0.797222,-0.285336,-1.069360,-0.320237
2022-10-15 09:00:00+09:00,0.860242,-0.283532,-1.062224,-0.318155
2022-10-16 09:00:00+09:00,0.510294,-0.338459,-0.976284,-0.185016
2022-10-17 09:00:00+09:00,0.386808,-0.211498,-0.817606,-0.201086
2022-10-18 09:00:00+09:00,0.362727,-0.191524,-0.716937,-0.112398
2022-10-19 09:00:00+09:00,0.325402,-0.484934,-1.295794,-0.367440
2022-10-20 09:00:00+09:00,0.393502,-0.570993,-1.775240,-0.343254
2022-10-21 09:00:00+09:00,0.472411,-0.396697,-1.698846,0.026374
2022-10-22 09:00:00+09:00,0.446168,-0.394847,-1.681480,0.026127
2022-10-23 09:00:00+09:00,0.818589,-0.326888,-1.574403,0.005002
2022-10-24 09:00:00+09:00,0.783814,-0.333120,-1.601725,0.380504
2022-10-25 09:00:00+09:00,0.584306,-0.307664,-1.324613,0.222902
2022-10-26 09:00:00+09:00,0.551710,-0.462590,-1.434394,-0.087968
2022-10-27 09:00:00+09:00,0.440643,-0.585383,-1.253649,-0.404133
2022-10-28 09:00:00+09:00,0.540976,-0.755867,-1.373383,-0.023124
2022-10-29 09:00:00+09:00,0.658151,-0.750076,-1.361686,-0.024387
2022-10-30 09:00:00+09:00,0.613822,-0.790722,-1.494799,0.019428
2022-10-31 09:00:00+09:00,0.647416,-0.830858,-1.248210,0.005413
2022-11-01 09:00:00+09:00,0.668948,-0.646765,-1.344864,-0.305532
2022-11-02 09:00:00+09:00,0.630434,-0.870108,-1.499624,-0.685525
2022-11-03 09:00:00+09:00,0.496061,-0.896965,-1.235809,-0.819154
2022-11-04 09:00:00+09:00,0.793095,-0.512319,-1.279025,-0.609881
2022-11-05 09:00:00+09:00,0.772119,-0.506758,-1.268996,-0.606476
2022-11-06 09:00:00+09:00,0.543716,-0.610445,-1.401925,-0.585046
2022-11-07 09:00:00+09:00,0.599993,-0.627192,-1.403239,-0.369560
2022-11-08 09:00:00+09:00,-0.053467,-0.335729,-1.244279,-0.604609
2022-11-09 09:00:00+09:00,-0.682119,-0.298775,-0.988956,-0.905449
2022-11-10 09:00:00+09:00,-0.352718,-0.024451,-0.530282,-0.343235
2022-11-11 09:00:00+09:00,-0.482037,0.117111,-0.578079,-0.198615
2022-11-12 09:00:00+09:00,-0.517105,0.125472,-0.573496,-0.197216
2022-11-13 09:00:00+09:00,-0.589894,0.281890,-0.647933,-0.258123
2022-11-14 09:00:00+09:00,-0.485011,0.432294,-0.673700,-0.428139
2022-11-15 09:00:00+09:00,-0.327116,0.566389,-0.313354,-0.183770
2022-11-16 09:00:00+09:00,-0.354293,0.618395,-0.173558,-0.349161
2022-11-17 09:00:00+09:00,0.105758,0.591162,-0.125246,-0.196860
2022-11-18 09:00:00+09:00,0.046796,0.520154,-0.213574,-0.125354
2022-11-19 09:00:00+09:00,-0.025857,0.532856,-0.211690,-0.128598
2022-11-20 09:00:00+09:00,-0.107993,0.677592,-0.098236,0.213921
2022-11-21 09:00:00+09:00,-0.263839,0.424424,-0.051667,0.183644
2022-11-22 09:00:00+09:00,-0.130508,0.433985,0.180626,0.351820
2022-11-23 09:00:00+09:00,-0.058961,0.408885,0.152739,0.218120
2022-11-24 09:00:00+09:00,0.229052,0.631144,0.181164,0.780679
2022-11-25 09:00:00+09:00,0.257966,0.723002,0.171442,0.773408
2022-11-26 09:00:00+09:00,0.344255,0.730823,0.169736,0.770896
2022-11-27 09:00:00+09:00,0.180659,0.734645,0.315689,0.880907
2022-11-28 09:00:00+09:00,0.232393,0.747739,0.331009,0.802425
2022-11-29 09:00:00+09:00,0.239431,0.950332,0.325347,0.903434
2022-11-30 09:00:00+09:00,0.425479,1.106656,0.765588,1.361532
2022-12-01 09:00:00+09:00,0.406779,1.550343,0.899147,1.520951
2022-12-02 09:00:00+09:00,0.475587,1.502945,0.945769,1.488753
2022-12-03 09:00:00+09:00,0.387229,1.510402,0.938355,1.477411
2022-12-04 09:00:00+09:00,0.495078,1.518489,0.930987,1.465242
2022-12-05 09:00:00+09:00,0.705920,1.326285,0.950689,1.220602
2022-12-06 09:00:00+09:00,0.624314,1.186937,0.933191,0.678631
2022-12-07 09:00:00+09:00,0.546847,1.446855,1.255516,0.540443
2022-12-08 09:00:00+09:00,0.175376,1.395104,1.092558,0.415879
2022-12-09 09:00:00+09:00,0.089146,1.496636,0.888164,0.297592
2022-12-10 09:00:00+09:00,0.073762,1.497212,0.881436,0.296664
2022-12-11 09:00:00+09:00,-0.049484,1.370254,0.938536,0.130090
2022-12-12 09:00:00+09:00,0.437892,1.444794,1.042614,1.066416
2022-12-13 09:00:00+09:00,0.623156,1.901924,1.257617,1.124549
2022-12-14 09:00:00+09:00,0.778047,2.195041,1.410414,1.204987
2022-12-15 09:00:00+09:00,0.632142,1.788974,1.427860,0.903301
2022-12-16 09:00:00+09:00,0.337068,1.934138,1.348501,0.718512
2022-12-17 09:00:00+09:00,0.565756,1.937651,1.336897,0.715566
2022-12-18 09:00:00+09:00,0.527227,2.005242,1.399920,0.603710
2022-12-19 09:00:00+09:00,0.605261,2.054647,1.337327,0.636432
2022-12-20 09:00:00+09:00,0.850987,2.304888,1.032895,0.925881
2022-12-21 09:00:00+09:00,0.585273,2.230338,1.452400,1.299202
2022-12-22 09:00:00+09:00,0.622188,2.216509,1.399078,1.335570
2022-12-23 09:00:00+09:00,0.712837,2.313668,1.268936,1.421018
2022-12-24 09:00:00+09:00,0.768696,2.310694,1.258427,1.409205
2022-12-25 09:00:00+09:00,0.651955,2.572826,1.684541,1.567749
2022-12-26 09:00:00+09:00,0.710242,2.525107,1.846291,1.589180
2022-12-27 09:00:00+09:00,0.566099,2.309366,1.034678,1.197009
2022-12-28 09:00:00+09:00,0.482815,2.244182,1.084466,1.341125
2022-12-29 09:00:00+09:00,0.558555,2.311246,1.268765,1.863461
2022-12-30 09:00:00+09:00,0.590595,2.297546,1.151478,1.803266
2022-12-31 09:00:00+09:00,0.657271,2.281935,1.142532,1.785941
2023-01-01 09:00:00+09:00,0.532159,1.920591,0.831424,1.360632
2023-01-02 09:00:00+09:00,0.376133,1.598330,0.772065,0.883038
2023-01-03 09:00:00+09:00,0.426092,1.902889,1.210181,0.847912
2023-01-04 09:00:00+09:00,0.546932,2.025381,1.540904,1.119229
2023-01-05 09:00:00+09:00,0.659669,1.957791,1.617295,1.373582
2023-01-06 09:00:00+09:00,0.741388,2.252098,1.934843,1.718803
2023-01-07 09:00:00+09:00,0.739552,2.241890,1.913925,1.701097
2023-01-08 09:00:00+09:00,0.880840,2.598903,2.046178,1.802468
2023-01-09 09:00:00+09:00,0.949194,2.523443,2.023731,1.874014
2023-01-10 09:00:00+09:00,1.008245,2.574186,1.756405,2.014653
2023-01-11 09:00:00+09:00,1.113813,2.574229,2.010613,1.789430
2023-01-12 09:00:00+09:00,1.488709,3.055109,2.358653,2.197939
2023-01-13 09:00:00+09:00,1.869759,3.217991,2.191137,2.230352
2023-01-14 09:00:00+09:00,2.134221,3.153908,2.164664,2.199284
2023-01-15 09:00:00+09:00,1.978241,2.928508,2.112339,1.769306
2023-01-16 09:00:00+09:00,2.121537,2.957698,2.023063,1.580383
2023-01-17 09:00:00+09:00,2.159640,3.023181,2.183322,1.636443
2023-01-18 09:00:00+09:00,2.009630,2.903391,2.675134,1.506405
2023-01-19 09:00:00+09:00,2.070037,2.795726,2.526172,1.035136
2023-01-20 09:00:00+09:00,2.525922,2.779488,2.324891,1.301209
2023-01-21 09:00:00+09:00,2.387191,2.727592,2.292224,1.290220
2023-01-22 09:00:00+09:00,2.411100,2.699431,2.290779,1.106798
2023-01-23 09:00:00+09:00,2.182199,2.617728,1.888219,1.035231
2023-01-24 09:00:00+09:00,1.856411,2.522645,1.882930,1.124408
2023-01-25 09:00:00+09:00,2.120504,2.568736,1.723271,1.201752
2023-01-26 09:00:00+09:00,1.972750,2.624335,1.741259,0.997646
2023-01-27 09:00:00+09:00,1.894052,2.574781,1.688187,1.025802
2023-01-28 09:00:00+09:00,1.915125,2.531193,1.671166,1.017693
2023-01-29 09:00:00+09:00,2.138178,2.522435,1.758820,1.118349
2023-01-30 09:00:00+09:00,1.862795,2.358103,1.673115,0.979852
2023-01-31 09:00:00+09:00,2.022698,2.365926,1.810234,1.556716
2023-02-01 09:00:00+09:00,2.139107,2.477108,2.053486,1.856117
2023-02-02 09:00:00+09:00,1.767508,1.972867,2.067256,1.851239
2023-02-03 09:00:00+09:00,1.705275,1.567209,1.798231,1.676320
2023-02-04 09:00:00+09:00,1.758457,1.553281,1.778766,1.659497
2023-02-05 09:00:00+09:00,1.735826,1.507617,1.838946,1.503617
2023-02-06 09:00:00+09:00,2.311479,1.241625,1.481628,1.321485
2023-02-07 09:00:00+09:00,3.476118,1.285331,1.339860,1.799448
2023-02-08 09:00:00+09:00,2.593682,1.014919,0.926685,0.854356
2023-02-09 09:00:00+09:00,2.433712,0.818588,0.867128,0.601213
2023-02-10 09:00:00+09:00,2.434248,0.789577,0.755689,0.626943
2023-02-11 09:00:00+09:00,2.629841,0.783672,0.749272,0.622642
2023-02-12 09:00:00+09:00,2.459344,0.723711,0.795075,0.742422
2023-02-13 09:00:00+09:00,2.329070,0.642840,0.679019,0.776411
2023-02-14 09:00:00+09:00,2.487326,0.657317,0.415122,0.882414
2023-02-15 09:00:00+09:00,3.009087,0.604150,0.492400,0.958104
2023-02-16 09:00:00+09:00,2.758238,0.715392,0.491223,0.695505
2023-02-17 09:00:00+09:00,2.948152,0.699137,0.546721,0.652295
2023-02-18 09:00:00+09:00,3.068744,0.693861,0.540699,0.647046
2023-02-19 09:00:00+09:00,3.120638,0.793363,0.548705,0.695030
2023-02-20 09:00:00+09:00,3.022973,0.781027,0.416161,0.505344
2023-02-21 09:00:00+09:00,2.706486,0.677217,0.049806,0.148487
2023-02-22 09:00:00+09:00,2.602011,0.664965,0.083092,0.121183
2023-02-23 09:00:00+09:00,2.533269,0.505311,0.169941,0.188552
2023-02-24 09:00:00+09:00,2.334046,0.438777,0.029344,0.037273
2023-02-25 09:00:00+09:00,2.306657,0.435058,0.023578,0.028685
2023-02-26 09:00:00+09:00,2.450752,0.524591,0.009636,0.235678
2023-02-27 09:00:00+09:00,2.328733,0.517652,0.168477,0.293844
2023-02-28 09:00:00+09:00,1.974955,0.611555,-0.003287,-0.184520
2023-03-01 09:00:00+09:00,2.135579,0.282624,-0.427705,-0.248308
2023-03-02 09:00:00+09:00,2.033976,0.286159,-0.563777,-0.134972
2023-03-03 09:00:00+09:00,1.812006,0.376833,-0.388062,0.087680
2023-03-04 09:00:00+09:00,1.726656,0.372672,-0.389536,0.080527
2023-03-05 09:00:00+09:00,1.779284,0.567198,-0.164570,0.340900
2023-03-06 09:00:00+09:00,1.728930,0.550675,-0.344740,0.565114
2023-03-07 09:00:00+09:00,1.740996,0.204523,-0.538968,0.350396
2023-03-08 09:00:00+09:00,1.495802,0.170855,-0.422551,0.249849
2023-03-09 09:00:00+09:00,1.200417,0.214741,-0.118348,0.068117
2023-03-10 09:00:00+09:00,1.153399,0.429597,0.296029,-0.165697
2023-03-11 09:00:00+09:00,1.258486,0.425227,0.293415,-0.176354
2023-03-12 09:00:00+09:00,1.581709,0.543791,0.323760,-0.408559
2023-03-13 09:00:00+09:00,1.863544,0.636779,0.393091,-0.557284
2023-03-14 09:00:00+09:00,1.960890,0.639330,0.111586,-0.215154
2023-03-15 09:00:00+09:00,2.002412,0.988107,0.395162,0.071690
2023-03-16 09:00:00+09:00,2.383087,0.835881,0.243763,0.545339
2023-03-17 09:00:00+09:00,2.850691,1.171348,0.512645,0.349655
2023-03-18 09:00:00+09:00,2.712457,1.162344,0.509471,0.342840
2023-03-19 09:00:00+09:00,3.033764,1.170540,0.695792,0.493504
2023-03-20 09:00:00+09:00,2.743146,1.017918,0.767790,0.625702
2023-03-21 09:00:00+09:00,2.824665,0.734814,0.532157,0.587094
2023-03-22 09:00:00+09:00,2.584361,0.999409,0.841720,0.544569
2023-03-23 09:00:00+09:00,2.782659,1.246644,1.077918,0.486534
2023-03-24 09:00:00+09:00,2.539402,1.158917,1.079010,0.583682
2023-03-25 09:00:00+09:00,2.505930,1.151643,1.073032,0.577816
2023-03-26 09:00:00+09:00,2.551107,1.144790,1.067418,0.571959
2023-03-27 09:00:00+09:00,2.404482,0.790741,0.969582,0.675406
2023-03-28 09:00:00+09:00,2.456534,0.974170,1.005688,0.873535
2023-03-29 09:00:00+09:00,2.617671,0.836677,0.847076,0.805502
2023-03-30 09:00:00+09:00,2.525839,0.927037,0.975665,0.960440
2023-03-31 09:00:00+09:00,2.600307,0.841509,1.099789,1.237273
2023-04-01 09:00:00+09:00,2.520110,0.834866,1.096175,1.228072
2023-04-02 09:00:00+09:00,2.419686,0.828072,1.091649,1.219329
2023-04-03 09:00:00+09:00,2.308010,0.774607,1.014398,1.363720
2023-04-04 09:00:00+09:00,2.294274,0.934957,0.982132,1.086406
2023-04-05 09:00:00+09:00,2.276202,1.055706,1.107952,1.262262
2023-04-06 09:00:00+09:00,2.183216,0.762887,0.819488,0.874639
2023-04-07 09:00:00+09:00,2.132384,0.756396,0.819395,0.869307
2023-04-08 09:00:00+09:00,2.068585,0.749931,0.819303,0.864006
2023-04-09 09:00:00+09:00,2.085821,0.680425,0.762590,0.873474
2023-04-10 09:00:00+09:00,2.230598,0.525076,0.682996,0.750747
2023-04-11 09:00:00+09:00,2.159403,0.606345,0.528434,0.495335
2023-04-12 09:00:00+09:00,1.848923,0.489284,0.396118,0.347140
2023-04-13 09:00:00+09:00,1.603727,0.525604,0.446063,0.522595
2023-04-14 09:00:00+09:00,1.351794,0.254577,0.336732,0.479944
2023-04-15 09:00:00+09:00,1.336302,0.249857,0.339292,0.477548
2023-04-16 09:00:00+09:00,1.260422,0.245605,0.341000,0.477911
2023-04-17 09:00:00+09:00,1.118815,0.267374,0.269660,0.581101
2023-04-18 09:00:00+09:00,1.360966,0.374616,0.005253,0.904950
2023-04-19 09:00:00+09:00,1.019426,0.160545,0.002014,1.056659
2023-04-20 09:00:00+09:00,0.619674,0.212173,0.282273,0.569845
2023-04-21 09:00:00+09:00,0.458608,0.018269,0.228711,0.589990
2023-04-22 09:00:00+09:00,0.540752,0.016578,0.230151,0.592544
2023-04-23 09:00:00+09:00,0.466707,0.009808,0.304095,0.366641
2023-04-24 09:00:00+09:00,0.503898,0.025111,0.285815,0.398889
2023-04-25 09:00:00+09:00,0.526930,0.004720,0.485246,0.102127
2023-04-26 09:00:00+09:00,0.552706,0.029210,0.477892,-0.173864
2023-04-27 09:00:00+09:00,0.687874,0.057541,0.362452,0.157554
2023-04-28 09:00:00+09:00,0.671438,0.054664,0.530367,0.324182
2023-04-29 09:00:00+09:00,0.522410,0.050395,0.528097,0.330085
2023-04-30 09:00:00+09:00,0.684774,0.086629,0.597935,0.593319
2023-05-01 09:00:00+09:00,0.457260,-0.012241,0.211855,0.298102
2023-05-02 09:00:00+09:00,0.435159,0.209895,0.340190,-0.131460
2023-05-03 09:00:00+09:00,0.518451,0.389169,0.494275,-0.542934
2023-05-04 09:00:00+09:00,0.494615,0.930280,0.733337,-0.480415
2023-05-05 09:00:00+09:00,0.606982,0.702804,0.605343,-0.130740
2023-05-06 09:00:00+09:00,0.578759,0.696551,0.601698,-0.132688
2023-05-07 09:00:00+09:00,0.542869,0.664508,0.796072,-0.015108
2023-05-08 09:00:00+09:00,0.336468,0.679740,0.707250,-0.256344
2023-05-09 09:00:00+09:00,0.382265,0.700429,0.592148,-0.131660
2023-05-10 09:00:00+09:00,0.579801,0.741125,0.861932,0.124921
2023-05-11 09:00:00+09:00,0.509895,0.646143,1.052643,0.044755
2023-05-12 09:00:00+09:00,0.430908,0.638513,0.907552,0.009430
2023-05-13 09:00:00+09:00,0.437621,0.632366,0.901921,0.005319
2023-05-14 09:00:00+09:00,0.450805,0.714041,0.842873,-0.222520
2023-05-15 09:00:00+09:00,0.406321,0.716818,0.890979,-0.163994
2023-05-16 09:00:00+09:00,0.013328,0.649561,0.879982,-0.348076
2023-05-17 09:00:00+09:00,0.172767,0.520856,0.876700,0.160059
2023-05-18 09:00:00+09:00,-0.070145,0.342943,0.668197,0.406092
2023-05-19 09:00:00+09:00,-0.078641,0.507285,0.580032,0.378079
2023-05-20 09:00:00+09:00,0.001532,0.501150,0.577496,0.379493
2023-05-21 09:00:00+09:00,-0.133368,0.495249,0.576757,0.385616
2023-05-22 09:00:00+09:00,-0.059210,0.521307,0.781699,0.815201
2023-05-23 09:00:00+09:00,0.032312,0.504995,0.774991,0.612457
2023-05-24 09:00:00+09:00,-0.060920,0.542317,0.626353,0.356454
2023-05-25 09:00:00+09:00,0.084264,0.457656,0.618104,0.759821
2023-05-26 09:00:00+09:00,0.123897,0.459460,0.656535,1.033001
2023-05-27 09:00:00+09:00,0.077094,0.453158,0.653047,1.032155
2023-05-28 09:00:00+09:00,0.264140,0.374686,0.581641,0.966724
2023-05-29 09:00:00+09:00,0.277393,0.263638,0.543825,1.027863
2023-05-30 09:00:00+09:00,0.177779,0.293895,0.895039,1.123329
2023-05-31 09:00:00+09:00,0.131222,0.373311,1.067286,0.829115
2023-06-01 09:00:00+09:00,0.269393,0.357469,0.940394,0.693358
2023-06-02 09:00:00+09:00,0.335555,0.135273,0.753647,0.988616
2023-06-03 09:00:00+09:00,0.287820,0.126957,0.747729,0.980962
2023-06-04 09:00:00+09:00,0.291951,0.116798,0.782157,0.958841
2023-06-05 09:00:00+09:00,0.111025,0.475592,0.766425,1.235848
2023-06-06 09:00:00+09:00,0.446715,0.548250,0.780905,1.245815
2023-06-07 09:00:00+09:00,0.584180,0.176612,0.471548,1.551671
2023-06-08 09:00:00+09:00,0.648787,0.046050,0.209019,1.984539
2023-06-09 09:00:00+09:00,0.538493,0.025225,0.123477,1.988949
2023-06-10 09:00:00+09:00,0.116996,0.016747,0.117820,1.968564
2023-06-11 09:00:00+09:00,-0.223018,-0.458106,-0.155191,1.981139
2023-06-12 09:00:00+09:00,-0.314885,-0.475900,0.087527,1.807683
2023-06-13 09:00:00+09:00,-0.256642,-0.759616,-0.393050,2.083582
2023-06-14 09:00:00+09:00,-0.474757,-0.598711,-0.167580,1.707494
2023-06-15 09:00:00+09:00,-0.727270,-1.030812,-0.261100,2.179016
2023-06-16 09:00:00+09:00,-0.571775,-1.028169,-0.361765,2.077302
2023-06-17 09:00:00+09:00,-0.682848,-1.030785,-0.366323,2.055793
2023-06-18 09:00:00+09:00,-0.671697,-1.113404,-0.281732,1.847850
2023-06-19 09:00:00+09:00,-0.654721,-0.755211,-0.090981,1.562789
2023-06-20 09:00:00+09:00,-0.353233,-1.042656,-0.326812,1.794892
2023-06-21 09:00:00+09:00,-0.274765,-1.467129,-0.441342,1.607963
2023-06-22 09:00:00+09:00,-0.175653,-1.544728,-0.583418,1.554360
2023-06-23 09:00:00+09:00,-0.076378,-1.489607,-0.497872,1.385569
2023-06-24 09:00:00+09:00,-0.169842,-1.490478,-0.506118,1.376565
2023-06-25 09:00:00+09:00,-0.058821,-1.239151,-0.226753,1.333070
2023-06-26 09:00:00+09:00,-0.109885,-1.373235,-0.161342,1.263850
2023-06-27 09:00:00+09:00,-0.214090,-1.405378,-0.209772,1.198450
2023-06-28 09:00:00+09:00,-0.252140,-1.545681,-0.159718,1.066650
2023-06-29 09:00:00+09:00,-0.271246,-1.482674,-0.549858,0.856838
2023-06-30 09:00:00+09:00,-0.261601,-1.381256,-0.512008,1.102404
2023-07-01 09:00:00+09:00,-0.221375,-1.385590,-0.526698,1.094453
2023-07-02 09:00:00+09:00,-0.161656,-1.516200,-0.656979,1.009644
2023-07-03 09:00:00+09:00,-0.149155,-1.830675,-0.939375,1.147661
2023-07-04 09:00:00+09:00,-0.203592,-1.816906,-1.057915,1.191296
2023-07-05 09:00:00+09:00,-0.222615,-1.761591,-1.201823,1.066783
2023-07-06 09:00:00+09:00,-0.289443,-1.858786,-1.420636,0.893583
2023-07-07 09:00:00+09:00,-0.238848,-1.714289,-1.469377,0.826522
2023-07-08 09:00:00+09:00,-0.303223,-1.722661,-1.486917,0.820114
2023-07-09 09:00:00+09:00,-0.497922,-1.539922,-1.255174,0.792542
2023-07-10 09:00:00+09:00,-0.543246,-1.696930,-1.127748,0.838302
2023-07-11 09:00:00+09:00,-0.508202,-1.700460,-1.168996,1.067257
2023-07-12 09:00:00+09:00,-0.571085,-1.750890,-0.840465,0.937745
2023-07-13 09:00:00+09:00,-0.452113,-1.402225,-0.490827,1.168997
2023-07-14 09:00:00+09:00,-0.573423,-1.402831,-0.648556,1.143272
2023-07-15 09:00:00+09:00,-0.579476,-1.411737,-0.667491,1.140923
2023-07-16 09:00:00+09:00,-0.477697,-1.351222,-0.501378,1.062866
2023-07-17 09:00:00+09:00,-0.613596,-1.552580,-0.520955,1.128371
2023-07-18 09:00:00+09:00,-0.453192,-1.219200,-0.440214,1.296265
2023-07-19 09:00:00+09:00,-0.374145,-1.337502,-0.531039,1.501218
2023-07-20 09:00:00+09:00,-0.255172,-1.166787,-0.717240,1.310880
2023-07-21 09:00:00+09:00,-0.327898,-1.206707,-0.705686,1.314367
2023-07-22 09:00:00+09:00,-0.321057,-1.208715,-0.720695,1.310210
2023-07-23 09:00:00+09:00,-0.275382,-1.298015,-0.894109,1.285963
2023-07-24 09:00:00+09:00,-0.526172,-1.377912,-1.307978,1.790675
2023-07-25 09:00:00+09:00,-0.543231,-1.280277,-1.255108,1.955052
2023-07-26 09:00:00+09:00,-0.678550,-1.251754,-0.939066,1.448235
2023-07-27 09:00:00+09:00,-0.685424,-1.468387,-1.553194,1.067970
2023-07-28 09:00:00+09:00,-0.664065,-1.324490,-1.457609,1.320079
2023-07-29 09:00:00+09:00,-0.667981,-1.321233,-1.468743,1.317316
2023-07-30 09:00:00+09:00,-0.518302,-1.255576,-1.083953,1.320974
2023-07-31 09:00:00+09:00,-0.618647,-1.440582,-1.485051,1.665201
2023-08-01 09:00:00+09:00,-0.610072,-1.830440,-1.895164,1.771190
2023-08-02 09:00:00+09:00,-0.667910,-2.013140,-1.951744,1.580594
2023-08-03 09:00:00+09:00,-0.765179,-1.786944,-2.012975,1.009799
2023-08-04 09:00:00+09:00,-0.696991,-1.706942,-1.664513,0.861067
2023-08-05 09:00:00+09:00,-0.641185,-1.695954,-1.665830,0.854171
2023-08-06 09:00:00+09:00,-0.531731,-1.760122,-1.462194,0.835227
2023-08-07 09:00:00+09:00,-0.511260,-1.882788,-1.503233,1.191730
2023-08-08 09:00:00+09:00,-0.423408,-1.900365,-1.582951,0.949021
2023-08-09 09:00:00+09:00,-0.356802,-1.827831,-1.676330,0.799052
2023-08-10 09:00:00+09:00,-0.349300,-1.815665,-1.719847,0.842753
2023-08-11 09:00:00+09:00,-0.355817,-1.809810,-1.877819,0.808781
2023-08-12 09:00:00+09:00,-0.383669,-1.791273,-1.861989,0.803493
2023-08-13 09:00:00+09:00,-0.453892,-1.801053,-1.776272,0.720052
2023-08-14 09:00:00+09:00,-0.412013,-1.564798,-1.710586,1.036620
2023-08-15 09:00:00+09:00,-0.514527,-1.558829,-1.656290,0.407848
2023-08-16 09:00:00+09:00,-0.498009,-1.401134,-1.567644,-0.043128
2023-08-17 09:00:00+09:00,-0.838371,-1.673882,-1.477451,-0.215041
2023-08-18 09:00:00+09:00,-0.980017,-1.641562,-1.374743,-0.228372
2023-08-19 09:00:00+09:00,-0.921524,-1.626617,-1.367926,-0.238021
2023-08-20 09:00:00+09:00,-0.930076,-1.581579,-1.302588,-0.253658
2023-08-21 09:00:00+09:00,-1.003252,-1.489245,-1.540386,0.233832
2023-08-22 09:00:00+09:00,-0.880753,-1.373517,-1.435096,0.354783
2023-08-23 09:00:00+09:00,-0.840852,-1.015919,-0.888970,0.413025
2023-08-24 09:00:00+09:00,-0.928374,-1.019834,-1.059638,-0.314878
2023-08-25 09:00:00+09:00,-0.976534,-1.072069,-1.063025,-0.139584
2023-08-26 09:00:00+09:00,-1.170334,-1.064228,-1.056337,-0.145737
2023-08-27 09:00:00+09:00,-1.110974,-1.056326,-1.049368,-0.152838
2023-08-28 09:00:00+09:00,-1.104852,-1.105200,-1.198803,0.012917
2023-08-29 09:00:00+09:00,-0.770817,-0.990795,-1.089349,0.586206
2023-08-30 09:00:00+09:00,-0.779592,-1.033118,-1.170474,0.412101
2023-08-31 09:00:00+09:00,-1.076991,-0.867302,-0.853485,-0.041324
2023-09-01 09:00:00+09:00,-1.073881,-0.847331,-1.038264,0.007565
2023-09-02 09:00:00+09:00,-1.071912,-0.840752,-1.031720,0.006148
2023-09-03 09:00:00+09:00,-0.834321,-0.879933,-1.014364,0.061916
2023-09-04 09:00:00+09:00,-1.107753,-0.934061,-1.025309,-0.004028
2023-09-05 09:00:00+09:00,-0.973955,-0.852680,-0.981883,-0.017332
2023-09-06 09:00:00+09:00,-1.010573,-1.083146,-1.258417,-0.384020
2023-09-07 09:00:00+09:00,-0.928235,-1.068248,-1.036103,-0.500460
2023-09-08 09:00:00+09:00,-0.882986,-1.052404,-1.023143,-0.457574
2023-09-09 09:00:00+09:00,-0.905157,-1.044088,-1.016799,-0.453987
2023-09-10 09:00:00+09:00,-0.915512,-0.980729,-1.061981,-0.706363
2023-09-11 09:00:00+09:00,-1.042873,-0.846895,-0.893423,-0.714512
2023-09-12 09:00:00+09:00,-0.787323,-1.026032,-0.886545,-0.894407
2023-09-13 09:00:00+09:00,-0.806353,-1.056078,-1.077713,-1.183805
2023-09-14 09:00:00+09:00,-0.892503,-1.045361,-1.006849,-0.854032
2023-09-15 09:00:00+09:00,-0.917813,-0.925247,-1.092240,-1.174685
2023-09-16 09:00:00+09:00,-0.899326,-0.917937,-1.083645,-1.165562
2023-09-17 09:00:00+09:00,-0.999343,-0.910683,-1.075391,-1.156234
2023-09-18 09:00:00+09:00,-1.205698,-0.651949,-1.127883,-1.002333
2023-09-19 09:00:00+09:00,-1.384369,-0.623337,-1.255618,-0.911793
2023-09-20 09:00:00+09:00,-1.379478,-0.327773,-1.099173,-1.252013
2023-09-21 09:00:00+09:00,-1.566984,-0.600929,-1.438872,-1.473829
2023-09-22 09:00:00+09:00,-1.536934,-0.541984,-1.312870,-1.522961
2023-09-23 09:00:00+09:00,-1.517711,-0.535985,-1.304258,-1.512082
2023-09-24 09:00:00+09:00,-1.529417,-0.570009,-1.369594,-1.381732
2023-09-25 09:00:00+09:00,-1.566139,-0.556082,-1.476087,-1.559950
2023-09-26 09:00:00+09:00,-1.489530,-0.679492,-1.596407,-1.911660
2023-09-27 09:00:00+09:00,-1.506097,-0.905691,-1.418221,-1.994369
2023-09-28 09:00:00+09:00,-1.401546,-1.106807,-1.398325,-2.126431
2023-09-29 09:00:00+09:00,-1.421494,-1.214118,-1.386879,-2.163763
2023-09-30 09:00:00+09:00,-1.406588,-1.210116,-1.382506,-2.134796
2023-10-01 09:00:00+09:00,-1.318540,-1.211937,-1.242499,-2.135173
